age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster,offer_id
53,0,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_158
36,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_118
42,1,0,2,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_108
44,1,0,1,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_217
39,3,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,yes,1,O_046
37,0,2,3,0,2,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_136
60,1,1,7,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_130
36,7,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_115
42,4,0,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_188
31,0,1,3,0,2,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_069
53,9,0,5,1,0,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_220
45,1,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_083
37,9,2,5,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_130
47,6,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_125
49,1,0,3,0,0,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_197
36,0,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_107
35,7,0,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_073
38,11,1,7,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_015
38,7,2,3,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_091
50,1,0,3,1,0,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_192
59,5,1,5,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_013
43,11,1,7,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_208
42,0,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_130
40,0,1,1,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_041
46,1,1,7,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_077
57,3,0,0,0,2,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_132
42,0,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_080
41,1,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_034
54,4,0,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_157
27,0,2,6,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_158
36,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_037
58,1,1,5,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_072
40,4,1,6,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_064
34,0,2,2,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_156
33,0,0,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_171
56,5,1,1,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_170
42,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_217
43,7,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_180
54,4,2,2,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_081
53,0,2,1,0,2,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_034
42,9,2,7,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_146
40,7,1,1,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_212
54,9,1,5,0,2,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_225
40,3,2,5,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_061
26,0,2,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_063
33,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_019
35,1,1,2,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_042
36,0,1,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_133
29,7,2,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_131
36,1,1,2,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_092
35,4,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_079
50,6,2,6,0,0,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_193
46,7,1,3,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_112
49,2,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_188
42,9,2,5,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_222
36,1,2,3,0,2,2,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_080
55,1,1,2,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_055
41,4,1,6,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_220
57,4,1,5,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_150
32,7,2,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_075
49,0,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_147
57,11,1,7,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_124
58,1,0,0,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_210
52,9,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_067
50,7,0,5,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_229
41,1,2,2,1,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_216
33,2,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_050
57,1,1,0,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_047
48,1,1,1,1,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_128
55,9,1,5,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_020
38,4,1,6,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_076
38,7,1,3,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,4,O_106
53,0,1,6,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,2,O_224
43,10,2,6,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,0,O_229
36,1,2,3,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,5,O_044
32,1,1,2,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_207
33,7,1,0,0,0,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,1,O_031
58,2,1,0,0,2,0,may,mon,1.1,93.994,-36.4,4.857,5191.0,no,3,O_175
40,10,0,3,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_197
57,4,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_206
45,9,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_060
42,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_207
46,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_036
36,9,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_125
41,6,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_114
57,0,0,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_080
49,1,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_015
56,4,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_180
37,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_084
37,1,1,2,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_156
46,0,2,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_101
22,1,2,2,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_093
43,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_205
49,1,1,7,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_031
41,9,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_173
38,0,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_175
33,0,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_094
49,0,1,6,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_068
30,1,2,7,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_012
33,0,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_217
34,4,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_219
30,8,2,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_064
59,4,1,0,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_018
59,4,1,0,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_038
41,6,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_025
48,3,1,1,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_193
28,11,2,7,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,yes,0,O_207
44,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,yes,4,O_044
59,5,3,6,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_175
50,4,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_050
35,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_091
42,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_142
45,0,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_169
36,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_203
56,7,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_020
29,1,0,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_054
41,6,1,6,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_072
42,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_079
52,7,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_230
48,7,1,3,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_182
31,1,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_081
43,10,1,6,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_224
36,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_120
42,2,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_121
52,7,0,1,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_106
39,0,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_042
36,7,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_216
42,1,1,2,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_014
41,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_049
55,9,1,0,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_061
30,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_072
57,5,3,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_040
45,2,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_014
51,1,1,0,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_160
39,6,2,2,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_224
47,0,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_037
27,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_076
34,9,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_122
57,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_215
43,2,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_163
49,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_179
39,4,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_138
38,1,1,0,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_102
49,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_054
58,4,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_201
43,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_187
50,11,1,7,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_016
31,7,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_168
43,6,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_029
43,6,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_173
30,6,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_192
27,7,2,5,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_039
51,7,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_106
37,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_038
46,3,1,2,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_135
35,1,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_215
47,0,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_028
46,4,1,7,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_098
40,9,1,5,1,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_225
26,3,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_077
32,1,0,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_040
45,4,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_118
34,0,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_122
47,1,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_156
42,9,1,5,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,yes,4,O_080
57,9,1,0,1,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_221
57,9,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_125
38,1,1,0,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_074
57,9,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_222
28,8,2,2,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_214
60,4,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_120
48,0,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_016
47,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_142
40,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_133
51,4,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_043
48,10,2,0,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_150
54,3,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_195
40,1,1,1,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_034
44,0,2,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_170
42,9,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_041
52,6,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_175
31,1,2,2,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_103
32,7,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_012
44,0,1,3,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_223
39,4,1,1,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_047
57,4,1,5,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_142
52,0,1,0,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_050
42,4,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,yes,2,O_216
42,9,2,5,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_173
43,4,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_187
31,0,0,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_106
29,0,1,6,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_113
57,1,0,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_150
44,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_183
59,11,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_197
39,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_014
57,5,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_156
41,4,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_035
37,9,2,3,1,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_074
38,7,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_193
42,5,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_066
49,11,1,7,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_186
54,4,1,1,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_112
36,0,1,6,0,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_062
32,0,2,6,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_084
35,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_127
45,3,1,5,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_179
56,9,1,7,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_144
34,9,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_216
41,10,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_201
41,7,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_176
36,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_143
32,0,2,6,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_074
31,7,1,3,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_101
38,9,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_037
35,0,0,6,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_093
53,0,1,5,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_214
51,0,1,1,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_104
56,2,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_036
33,0,1,2,0,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_154
33,0,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_222
51,7,0,3,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_201
39,7,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,yes,4,O_071
45,2,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_110
40,9,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_127
60,11,2,7,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_065
33,9,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_070
47,1,1,3,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_063
48,1,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_229
43,2,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_175
37,4,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_195
50,7,1,2,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_190
59,2,1,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_222
32,9,1,7,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_034
42,3,2,0,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_204
52,1,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_025
42,1,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_115
42,0,1,7,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_141
40,4,1,2,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_089
38,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_043
39,1,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_053
39,1,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_192
38,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_081
47,0,2,7,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_079
30,7,2,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_214
38,0,0,3,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_042
39,9,0,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_212
44,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_213
36,0,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_142
41,7,1,3,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_047
41,1,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_045
35,1,1,2,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_073
41,9,1,3,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_138
36,7,1,3,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_044
35,0,2,3,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_111
33,1,2,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_036
38,0,2,1,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_129
33,6,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_015
55,6,1,7,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_166
36,1,2,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_023
57,9,1,5,1,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_053
32,2,2,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_049
30,6,2,3,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,0,O_193
43,0,1,5,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_022
46,0,1,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_105
35,0,0,3,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_141
34,0,2,6,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_124
50,1,1,0,1,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,3,O_160
39,0,2,6,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,5,O_187
39,1,1,2,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_097
42,2,1,1,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_193
57,5,1,6,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_080
45,1,1,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_227
40,9,1,0,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_121
42,1,1,3,0,0,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,yes,1,O_172
40,9,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,4,O_203
38,1,2,0,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_185
39,1,1,1,1,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_198
41,1,1,0,0,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_129
39,1,1,1,1,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_020
41,1,1,0,0,2,2,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_119
45,0,1,6,1,0,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_050
35,0,0,6,0,1,1,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,2,O_206
35,0,1,1,0,2,0,may,tue,1.1,93.994,-36.4,4.857,5191.0,no,1,O_063
